acct_id,agent_id,div_code,division,curr_meter_read_remark,prev_meter_read_remark,prev_bill_basis
9256506176,PUFGL00901,DIV475611,RDF ,RDF,ASS,
9257437000,FGLTD01191,DIV475813,RDF ,RDF,ASS,
9258507000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9258582475,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9258751683,PUFGL00893,DIV475611,RDF ,OK,MU,
9258927000,PUFGL00807,DIV475813,RDF,RDF,ASS,
9260077000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
9260476043,PUFGL00848,DIV475814,RDF ,RDF,ASS,
9260972167,PUFGL01124,DIV475614,RDF ,RDF,ASS,
9261986000,PUFGL00802,DIV475813,RDF ,IDF,ASS,
9262186000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
9262275000,FGLTD03283,DIV475813,RDF ,RDF,ASS,
9263027000,FGLTD02246,DIV475932,RDF,RDF,ASS,
9263175000,FGLTD01968,DIV475812,RDF ,RDF,ASS,
9264418000,FGLTD01806,DIV475934,RDF ,RDF,ASS,
9264576000,PUFGL00920,DIV475612,RDF ,OK,MU,
9265065000,PUFGL00584,DIV475934,RDF ,RDF,ASS,
9265697000,PUFGL01018,DIV475612,RDF ,P,PROV,
9266386000,PUFGL00893,DIV475611,RDF ,OK,MU,
9266687000,PUFGL00268,DIV435733,RDF ,RDF,ASS,
9266908000,FGLTD02672,DIV475813,RDF ,RDF,ASS,
9267008000,PUFGL00758,DIV475812,RDF ,OK,MU,
9267497000,PUFGL00601,DIV475934,RDF ,RDF,ASS,
9268617000,PUFGL00885,DIV475611,RDF ,RDF,ASS,
9270465000,FGLTD01189,DIV475813,RDF ,OK,MU,
9270595546,PUFGL00512,DIV475932,RDF ,OK,MU,
9271085000,PUFGL00830,DIV475813,RDF ,OK,MU,
9271936000,PUFGL00269,DIV435723,RDF ,OK,MU,
9272477000,PUFGL00556,DIV475934,IDF ,IDF,ASS,
9272967000,PUFGL00723,DIV475811,IDF ,IDF,ASS,
9273007893,FGLTD02986,DIV435732,RDF ,BR,MU,
9273936000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
9274008000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9276067000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9277137000,FGLTD02421,DIV475613,RDF ,RDF,ASS,
9278241621,FGLTD01883,DIV435721,RDF ,OK,MU,
9279565000,FGLTD03191,DIV475932,RDF ,RDF,ASS,
9280186000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9280777000,FGLTD01191,DIV475813,RDF ,BR,MU,
9281996000,FGLTD02918,DIV435733,RDF ,RDF,ASS,
9282262683,PUFGL00875,DIV475611,RDF ,RDF,ASS,
9283437000,PUFGL00584,DIV475934,RDF ,OK,MU,
9283868979,PUFGL00491,DIV475932,RDF ,OK,MU,
9284087000,PUFGL01041,DIV475613,RDF ,P,PROV,
9284699696,FGLTD01189,DIV475813,RDF ,OK,CEIL,
9284775000,PUFGL00259,DIV435733,RDF ,P,PROV,
9288077000,PUFGL01000,DIV475612,RDF ,RDF,ASS,
9288526000,FGLTD01887,DIV435721,IDF ,RDF,ASS,
9288976000,PUFGL00250,DIV435733,RDF ,OK,MU,
9289077000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
9290066000,FGLTD02967,DIV475934,IDF ,IDF,ASS,
9291207000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
9291346000,PUFGL01010,DIV475612,RDF ,P,PROV,
9291683403,FGLTD01871,DIV435714,RDF ,OK,MU,
9292236000,FGLTD01192,DIV475813,RDF ,RDF,ASS,
9293165000,FGLTD02967,DIV475934,RDF ,OK,MU,
9293327000,PUFGL00893,DIV475611,RDF ,OK,MU,
9294246000,FGLTD03390,DIV475811,IDF ,IDF,ASS,
9294447000,PUFGL00806,DIV475813,IDF ,IDF,ASS,
9294457000,PUFGL00609,DIV475935,RDF ,OK,MU,
9294897000,PUFGL00250,DIV435733,RDF ,OK,MU,
9295103038,PUFGL01053,DIV475613,RDF ,RDF,ASS,
9298018000,FGLTD02979,DIV435733,RDF ,RDF,ASS,
9298308000,PUFGL00849,DIV475814,IDF ,IDF,ASS,
9298322971,PUFGL00916,DIV475612,RDF ,P,PROV,
9299541958,PUFGL00353,DIV435721,RDF ,OK,MU,
9299637546,PUFGL00815,DIV475813,RDF ,RDF,ASS,
9300285000,FGLTD01579,DIV475611,RDF ,OK,MU,
9300507000,FGLTD02197,DIV435731,RDF,RDF,ASS,
9300604383,FGLTD02868,DIV435723,RDF ,P,PROV,
9301216000,FGLTD02123,DIV475612,RDF,RDF,ASS,
9301303521,FGLTD02658,DIV435731,RDF ,RDF,ASS,
9301327000,PUFGL00871,DIV475611,RDF ,OK,MU,
9301955000,PUFGL00839,DIV475813,RDF ,RDF,ASS,
9302000494,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9302300793,FGLTD02424,DIV475934,RDF ,OK,CEIL,
9303197000,FGLTD03309,DIV475614,RDF ,OK,MU,
9303617000,FGLTD02961,DIV475932,RDF ,OK,MU,
9304485000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9306012954,PUFGL00474,DIV475932,RDF ,OK,MU,
9306056646,FGLTD01244,DIV435722,RDF ,OK,MU,
9306118000,PUFGL00687,DIV475811,IDF,IDF,ASS,
9306186000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9306875000,FGLTD01157,DIV475611,RDF ,OK,MU,
9306935007,PUFGL00792,DIV475812,IDF ,IDF,ASS,
9307005464,FGLTD01982,DIV435732,RDF ,BR,MU,
9307561694,PUFGL00790,DIV475812,RDF ,RDF,ASS,
9307765000,PUFGL00982,DIV475612,RDF ,P,PROV,
9308587000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
9309008000,PUFGL00683,DIV475811,IDF ,IDF,ASS,
9309687000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
9311446699,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9311975000,FGLTD02299,DIV475812,RDF ,RDF,ASS,
9312017000,PUFGL00560,DIV475934,IDF ,IDF,ASS,
9312028323,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9312186000,FGLTD01246,DIV435733,RDF ,RDF,ASS,
9314066000,FGLTD02944,DIV475812,RDF ,OK,MU,
9314595441,PUFGL00802,DIV475813,RDF ,RDF,ASS,
9315747000,PUFGL00874,DIV475611,RDF,TDMR,MU,
9316385000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
9316575000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9317185000,FGLTD02667,DIV475813,IDF ,IDF,ASS,
9317236000,FGLTD01532,DIV475935,RDF ,P,PROV,
9317356000,FGLTD02662,DIV475813,RDF ,OK,MU,
9318354000,PUFGL00705,DIV475811,IDF ,IDF,ASS,
9319597000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9319797000,PUFGL01112,DIV475614,RDF ,RDF,ASS,
9322187000,FGLTD02460,DIV475932,RDF ,BR,MU,
9323017000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
9323316448,FGLTD01660,DIV475814,IDF ,IDF,ASS,
9323867000,PUFGL00836,DIV475813,IDF ,IDF,ASS,
9324676774,PUFGL00583,DIV475934,RDF ,OK,MU,
9324765000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9325026000,PUFGL00561,DIV475934,RDF ,RDF,ASS,
9325081802,PUFGL00608,DIV475934,RDF ,NULL,NULL,
9325090896,PUFGL00393,DIV435722,RDF ,P,PROV,
9325917000,PUFGL00657,DIV475811,RDF ,BR,MU,
9326257000,PUFGL00811,DIV475813,RDF,RDF,ASS,
9327923228,PUFGL00536,DIV475934,RDF ,OK,MU,
9328147589,PUFGL00706,DIV475811,RDF ,RDF,ASS,
9328186000,PUFGL00843,DIV475814,IDF,IDF,ASS,
9328408000,FGLTD01355,DIV435733,RDF,RDF,ASS,
9329575000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9329597000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
9329986000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9330156000,FGLTD02460,DIV475932,RDF ,P,PROV,
9330886000,FGLTD02952,DIV475811,IDF ,IDF,ASS,
9330957000,PUFGL00817,DIV475813,IDF ,IDF,ASS,
9331646000,PUFGL00623,DIV475935,RDF ,RDF,ASS,
9332035704,FGLTD02356,DIV475614,RDF ,P,PROV,
9334587000,PUFGL00462,DIV475931,IDF ,IDF,ASS,
9335896000,PUFGL00374,DIV435722,RDF ,P,PROV,
9337020116,PUFGL00561,DIV475934,RDF ,RDF,ASS,
9337507000,PUFGL01010,DIV475612,RDF ,OK,MU,
9337896000,PUFGL00760,DIV475812,RDF ,P,PROV,
9339730236,PUFGL00622,DIV475935,RDF ,OK,CEIL,
9339837000,FGLTD03390,DIV475811,IDF ,IDF,ASS,
9340286000,FGLTD02474,DIV475814,IDF ,IDF,ASS,
9340797000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
9341218000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9343397000,PUFGL00835,DIV475813,RDF ,RDF,ASS,
9343675000,FGLTD02606,DIV475814,IDF ,IDF,ASS,
9344316000,FGLTD03310,DIV475613,RDF,RDF,ASS,
9345727000,FGLTD03134,DIV475811,IDF ,IDF,ASS,
9345777000,PUFGL00711,DIV475811,RDF ,RDF,ASS,
9345837000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
9346065000,FGLTD02296,DIV475812,RDF ,P,PROV,
9347435327,FGLTD03097,DIV435732,RDF ,OK,MU,
9347979376,FGLTD03344,DIV475813,RDF ,RDF,ASS,
9348986000,FGLTD02929,DIV475814,IDF,IDF,ASS,
9349397984,PUFGL01035,DIV475613,RDF ,OK,MU,
9349666000,PUFGL00674,DIV475811,IDF ,IDF,ASS,
9349808000,FGLTD03125,DIV475813,RDF ,IDF,ASS,
9350087000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9350508000,PUFGL00743,DIV475812,RDF ,RDF,ASS,
9351575000,PUFGL00159,DIV435731,RDF ,OK,MU,
9351647000,FGLTD01639,DIV475813,IDF ,IDF,ASS,
9351789993,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9352146000,PUFGL00717,DIV475811,IDF,IDF,ASS,
9352197712,PUFGL00853,DIV475814,IDF ,IDF,ASS,
9352307000,PUFGL00683,DIV475811,RDF ,RDF,ASS,
9352375000,FGLTD03058,DIV475813,RDF,RDF,ASS,
9352707000,PUFGL00335,DIV435721,RDF ,P,PROV,
9353436000,PUFGL00749,DIV475812,RDF ,RDF,ASS,
9353701672,PUFGL00252,DIV435733,RDF ,RDF,ASS,
9356441196,FGLTD01966,DIV475812,IDF ,IDF,ASS,
9356776000,PUFGL01054,DIV475613,RDF,RDF,ASS,
9357366000,FGLTD02695,DIV475811,IDF ,IDF,ASS,
9357747000,PUFGL00566,DIV475934,RDF ,RDF,ASS,
9358212000,FGLTD02582,DIV435711,RDF ,RDF,ASS,
9358875000,FGLTD02650,DIV475613,RDF,RDF,ASS,
9359417000,FGLTD02902,DIV475812,IDF,IDF,ASS,
9360896000,PUFGL00159,DIV435731,RDF ,OK,MU,
9361102040,PUFGL01113,DIV475614,RDF ,OK,MU,
9362529987,PUFGL00826,DIV475813,RDF ,OK,MU,
9363740822,PUFGL00173,DIV435731,RDF ,OK,CEIL,
9364437000,PUFGL01117,DIV475614,RDF,RDF,ASS,
9365937000,PUFGL00782,DIV475812,IDF ,IDF,ASS,
9366152694,PUFGL01087,DIV475614,RDF ,OK,MU,
9366308000,PUFGL00719,DIV475811,RDF ,P,PROV,
9366896448,PUFGL00620,DIV475935,RDF ,OK,MU,
9368176000,FGLTD02951,DIV475811,RDF ,OK,MU,
9369307000,FGLTD01181,DIV475813,RDF ,RDF,ASS,
9369417000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9369577816,PUFGL00554,DIV475934,RDF ,OK,MU,
9370328314,FGLTD03321,DIV475812,RDF ,P,PROV,
9370997258,FGLTD03058,DIV475813,RDF ,RDF,ASS,
9371546000,FGLTD02668,DIV475813,RDF ,OK,MU,
9371596000,PUFGL00838,DIV475813,RDF ,RDF,ASS,
9371845779,PUFGL01060,DIV475613,RDF,RDF,ASS,
9372236000,PUFGL00815,DIV475813,RDF ,OK,MU,
9372346000,FGLTD03348,DIV475932,RDF,RDF,ASS,
9372376000,PUFGL00993,DIV475612,RDF ,P,PROV,
9372527000,PUFGL01048,DIV475613,RDF ,RDF,ASS,
9373297000,FGLTD01594,DIV475812,IDF ,IDF,ASS,
9373465000,FGLTD01938,DIV435723,RDF ,OK,MU,
9374047000,PUFGL00514,DIV475932,RDF ,P,PROV,
9374208000,FGLTD02540,DIV435731,RDF ,OK,MU,
9374216000,PUFGL01103,DIV475614,RDF ,RDF,ASS,
9374275000,PUFGL00831,DIV475813,RDF ,RDF,ASS,
9374354000,PUFGL00712,DIV475811,RDF ,OK,MU,
9375363000,PUFGL00492,DIV475932,RDF ,RDF,ASS,
9376354000,PUFGL00705,DIV475811,IDF ,IDF,ASS,
9376616000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9377107000,FGLTD01540,DIV475934,IDF ,IDF,ASS,
9377986000,FGLTD02305,DIV475814,IDF,IDF,ASS,
9379336000,FGLTD02998,DIV435733,RDF ,P,PROV,
9379396000,PUFGL00815,DIV475813,IDF ,IDF,ASS,
9379446000,PUFGL00543,DIV475934,IDF ,IDF,ASS,
9379485000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
9380716000,FGLTD01671,DIV475814,IDF ,IDF,ASS,
9381085000,FGLTD02668,DIV475813,RDF ,RDF,ASS,
9381457000,PUFGL00239,DIV435733,RDF,TDMR,MU,
9381767433,FGLTD03122,DIV475813,RDF ,RDF,ASS,
9382216000,PUFGL00562,DIV475934,RDF,RDF,ASS,
9383146000,FGLTD02606,DIV475814,IDF ,IDF,ASS,
9383397189,PUFGL00251,DIV435733,RDF ,OK,MU,
9384116000,FGLTD02483,DIV475812,RDF ,RDF,ASS,
9384896203,PUFGL00593,DIV475934,RDF ,OK,MU,
9385124449,PUFGL00540,DIV475934,RDF ,RDF,ASS,
9386437000,FGLTD02305,DIV475814,IDF,IDF,ASS,
9389219738,PUFGL00658,DIV475811,IDF,IDF,ASS,
9389227659,PUFGL00709,DIV475811,IDF,IDF,ASS,
9391207000,PUFGL00840,DIV475813,RDF ,RDF,ASS,
9391467000,FGLTD01594,DIV475812,RDF ,RDF,ASS,
9391936000,PUFGL00307,DIV435723,RDF,RDF,ASS,
9393027861,PUFGL00835,DIV475813,IDF,IDF,ASS,
9394586000,PUFGL00140,DIV435732,RDF ,RDF,ASS,
9394607000,FGLTD03118,DIV475814,RDF ,RDF,ASS,
9394707000,FGLTD02612,DIV475812,RDF ,RDF,ASS,
9395765515,PUFGL00768,DIV475812,RDF ,RDF,ASS,
9396217000,PUFGL00683,DIV475811,IDF ,IDF,ASS,
9396506419,PUFGL01004,DIV475612,RDF ,P,PROV,
9396677710,PUFGL01201,DIV475932,RDF,RDF,ASS,
9396796000,PUFGL00109,DIV435732,RDF ,BR,MU,
9397666000,FGLTD02296,DIV475812,RDF ,RDF,ASS,
9397846289,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9398672856,PUFGL00873,DIV475611,RDF,OK,MU,
9399031366,PUFGL01208,DIV475935,RDF ,BR,MU,
9399381092,PUFGL00556,DIV475934,RDF ,OK,MU,
9400318000,PUFGL00729,DIV475812,IDF ,IDF,ASS,
9401363000,FGLTD02238,DIV475932,IDF ,IDF,ASS,
9401965000,FGLTD02718,DIV475613,RDF ,RDF,ASS,
9402171216,FGLTD02609,DIV475812,RDF ,OK,MU,
9402746000,PUFGL00683,DIV475811,IDF ,IDF,ASS,
9403487000,PUFGL01031,DIV475613,RDF ,OK,MU,
9403837000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
9403867000,PUFGL00802,DIV475813,RDF,RDF,ASS,
9404226000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
9405908000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
9406256000,FGLTD03004,DIV475812,IDF ,IDF,ASS,
9407479498,PUFGL01019,DIV475612,RDF ,P,PROV,
9409508000,PUFGL00366,DIV435722,RDF ,P,PROV,
9409702000,FGLTD01815,DIV435711,RDF ,OK,MU,
9410194095,FGLTD03029,DIV435713,RDF ,OK,MU,
9410556000,FGLTD02668,DIV475813,RDF,RDF,ASS,
9411616000,PUFGL00802,DIV475813,RDF ,RDF,ASS,
9412307000,PUFGL00784,DIV475812,RDF ,OK,MU,
9413612000,FGLTD03278,DIV435712,RDF ,P,PROV,
9414066000,FGLTD01966,DIV475812,IDF ,IDF,ASS,
9414597000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9417363000,PUFGL00499,DIV475932,RDF,RDF,ASS,
9417508000,PUFGL00883,DIV475611,RDF ,OK,MU,
9417575000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
9418177000,PUFGL00751,DIV475812,RDF ,RDF,ASS,
9418432251,PUFGL00715,DIV475811,RDF ,P,PROV,
9420177000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9421218000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9422435302,PUFGL00836,DIV475813,RDF ,OK,MU,
9422787000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
9423756000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
9423882036,PUFGL00230,DIV435733,IDF,IDF,ASS,
9424216000,PUFGL00135,DIV435732,RDF ,OK,MU,
9424897000,FGLTD02979,DIV435733,IDF ,IDF,ASS,
9425405312,FGLTD02008,DIV435732,RDF ,OK,MU,
9426617000,FGLTD03367,DIV435722,RDF ,P,PROV,
9426796000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9427676000,PUFGL00874,DIV475611,RDF ,RDF,ASS,
9428247000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
9429257093,PUFGL00684,DIV475811,RDF ,OK,MU,
9432208000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
9434126000,PUFGL01064,DIV475613,RDF ,OK,MU,
9434418000,PUFGL00457,DIV475931,RDF ,P,PROV,
9434827000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9435267000,FGLTD02738,DIV435733,IDF,IDF,ASS,
9435803208,PUFGL00760,DIV475812,RDF ,OK,MU,
9435975000,FGLTD02083,DIV475812,RDF ,P,PROV,
9437576000,FGLTD03351,DIV475932,RDF ,OK,MU,
9437765000,FGLTD01654,DIV475814,IDF,IDF,ASS,
9438945901,PUFGL00621,DIV475935,RDF ,OK,MU,
9439996000,PUFGL01000,DIV475612,RDF ,OK,MU,
9440075394,PUFGL00173,DIV435731,RDF ,OK,MU,
9441467948,PUFGL01120,DIV475614,RDF ,OK,MU,
9441507000,PUFGL00364,DIV435722,RDF ,RDF,ASS,
9441647000,FGLTD03229,DIV475813,IDF ,IDF,ASS,
9443007000,PUFGL00507,DIV475932,RDF ,OK,CEIL,
9443089421,FGLTD03058,DIV475813,RDF ,RDF,ASS,
9443354000,PUFGL00715,DIV475811,IDF ,IDF,ASS,
9443529288,PUFGL00224,DIV435731,RDF ,RDF,ASS,
9444576000,FGLTD02460,DIV475932,RDF ,OK,CEIL,
9444937000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
9447297000,FGLTD03125,DIV475813,RDF ,IDF,ASS,
9447875000,PUFGL01151,DIV475614,RDF ,RDF,ASS,
9449617000,PUFGL00565,DIV475934,IDF ,IDF,ASS,
9449627000,PUFGL00838,DIV475813,RDF,RDF,ASS,
9449697000,FGLTD03321,DIV475812,RDF ,RDF,ASS,
9450190650,PUFGL00731,DIV475812,RDF ,P,PROV,
9450196000,FGLTD02139,DIV475613,RDF ,RDF,ASS,
9451707000,PUFGL00893,DIV475611,RDF ,OK,MU,
9452237000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
9452552130,PUFGL00994,DIV475612,RDF ,OK,MU,
9452676410,PUFGL00883,DIV475611,RDF ,OK,MU,
9454417000,FGLTD02850,DIV475811,RDF ,OK,MU,
9454576000,PUFGL00515,DIV475932,RDF ,RDF,ASS,
9455114454,FGLTD02219,DIV435731,RDF ,OK,MU,
9455118000,FGLTD01612,DIV475811,IDF ,IDF,ASS,
9455718000,PUFGL00838,DIV475813,IDF ,IDF,ASS,
9458497000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
9459146000,PUFGL00874,DIV475611,RDF,OK,MU,
9459476000,PUFGL00257,DIV435733,IDF,IDF,ASS,
9460359176,FGLTD03021,DIV475935,RDF ,RDF,ASS,
9460785000,PUFGL00586,DIV475934,RDF,RDF,ASS,
9461481908,PUFGL00607,DIV475934,RDF ,RDF,ASS,
9461626000,FGLTD02918,DIV435733,IDF ,IDF,ASS,
9461981366,FGLTD01661,DIV475814,IDF,IDF,ASS,
9463408000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
9463677000,PUFGL00717,DIV475811,IDF,IDF,ASS,
9467156000,PUFGL01137,DIV475614,RDF ,OK,MU,
9467837000,PUFGL00719,DIV475811,RDF ,P,PROV,
9469263322,FGLTD01661,DIV475814,IDF ,IDF,ASS,
9470977000,PUFGL00180,DIV435731,RDF ,RDF,ASS,
9471067000,PUFGL00826,DIV475813,RDF ,RDF,ASS,
9472612000,FGLTD02577,DIV435713,RDF ,OK,MU,
9472677000,PUFGL00388,DIV435722,RDF,RDF,ASS,
9472956000,FGLTD02676,DIV475611,RDF ,P,PROV,
9474146000,FGLTD02178,DIV475934,RDF ,RDF,ASS,
9474287000,PUFGL00869,DIV475611,RDF ,OK,MU,
9477037000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9477156000,PUFGL00450,DIV475931,RDF ,OK,MU,
9478108000,PUFGL00259,DIV435733,RDF ,IDF,ASS,
9478385000,FGLTD02305,DIV475814,IDF,IDF,ASS,
9479927000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9479937000,PUFGL00754,DIV475812,RDF ,P,PROV,
9480197000,FGLTD02356,DIV475614,RDF,OK,MU,
9480716000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9481307000,FGLTD02604,DIV475811,IDF ,IDF,ASS,
9482106896,PUFGL00853,DIV475814,IDF ,IDF,ASS,
9483687000,PUFGL00565,DIV475934,RDF,RDF,ASS,
9483955000,PUFGL00844,DIV475814,IDF,IDF,ASS,
9484617000,PUFGL01001,DIV475612,RDF ,P,PROV,
9485186000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9485276000,PUFGL00532,DIV475934,RDF ,RDF,ASS,
9485956000,PUFGL01107,DIV475614,RDF ,RDF,ASS,
9486894876,FGLTD02438,DIV475611,RDF ,OK,MU,
9487253371,FGLTD01661,DIV475814,IDF,IDF,ASS,
9487575000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9487626000,PUFGL00860,DIV475611,RDF ,OK,MU,
9489995000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
9490722065,PUFGL00809,DIV475813,RDF ,OK,MU,
9491134895,FGLTD01867,DIV435713,RDF ,OK,MU,
9492856000,FGLTD02083,DIV475812,IDF ,IDF,ASS,
9493404107,PUFGL00839,DIV475813,RDF ,RDF,ASS,
9493637000,PUFGL00826,DIV475813,RDF ,OK,MU,
9493707000,PUFGL00782,DIV475812,IDF ,IDF,ASS,
9493917000,FGLTD02483,DIV475812,RDF ,RDF,ASS,
9494316000,PUFGL00760,DIV475812,RDF ,P,PROV,
9494586000,FGLTD02821,DIV475614,RDF ,OK,CEIL,
9494626000,PUFGL00340,DIV435721,RDF ,P,PROV,
9494657000,FGLTD02967,DIV475934,RDF,RDF,ASS,
9495867000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9495896758,PUFGL01136,DIV475614,RDF ,RDF,ASS,
9496166000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
9497239531,PUFGL01047,DIV475613,RDF ,OK,MU,
9497616000,PUFGL00922,DIV475612,RDF ,OK,MU,
9498126000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
9498208000,PUFGL00250,DIV435733,RDF,P,PROV,
9498827000,FGLTD02460,DIV475932,RDF ,RDF,ASS,
9499636000,FGLTD01340,DIV435732,RDF ,OK,MU,
9499995000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9501577000,PUFGL01060,DIV475613,RDF,OK,MU,
9501696000,FGLTD02957,DIV475932,RDF ,OK,MU,
9502794271,PUFGL00816,DIV475813,RDF ,OK,MU,
9503456000,FGLTD03134,DIV475811,IDF ,IDF,ASS,
9503946000,PUFGL00963,DIV475612,RDF ,RDF,ASS,
9504037000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
9505136000,FGLTD02571,DIV435731,RDF ,P,PROV,
9505986000,PUFGL01213,DIV475935,RDF,RDF,ASS,
9506118000,PUFGL00995,DIV475612,RDF ,P,PROV,
9506336000,PUFGL00880,DIV475611,RDF ,RDF,ASS,
9506347000,FGLTD03239,DIV475812,RDF ,RDF,ASS,
9506847000,PUFGL01001,DIV475612,RDF ,P,PROV,
9507385000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9508866000,PUFGL00776,DIV475812,RDF ,RDF,ASS,
9509246000,FGLTD01258,DIV475932,RDF ,OK,MU,
9509907000,PUFGL00586,DIV475934,IDF,IDF,ASS,
9509996000,PUFGL00336,DIV435721,RDF ,P,PROV,
9511167000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
9512075000,PUFGL01107,DIV475614,RDF ,OK,MU,
9513527000,FGLTD02982,DIV435733,RDF ,P,PROV,
9514099404,PUFGL01120,DIV475614,RDF ,OK,MU,
9514607000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
9516575000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
9517508000,PUFGL00862,DIV475611,RDF ,OK,MU,
9517563000,PUFGL00492,DIV475932,RDF ,OK,MU,
9517596000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
9518256000,PUFGL01017,DIV475612,IDF ,IDF,ASS,
9518370105,FGLTD02533,DIV435721,IDF ,IDF,ASS,
9519586000,FGLTD03114,DIV475814,IDF ,IDF,NULL,
9520066000,PUFGL01087,DIV475614,RDF ,RDF,ASS,
9520112000,FGLTD03111,DIV435711,RDF ,OK,MU,
9520236000,PUFGL00565,DIV475934,RDF ,RDF,ASS,
9520246975,FGLTD03125,DIV475813,IDF,IDF,ASS,
9520324352,FGLTD03294,DIV475814,IDF ,IDF,ASS,
9521096000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
9523955000,FGLTD02634,DIV475814,IDF ,IDF,ASS,
9524296678,PUFGL00873,DIV475611,RDF ,OK,MU,
9524387000,FGLTD03290,DIV475814,IDF ,IDF,ASS,
9525507000,FGLTD01191,DIV475813,IDF,IDF,ASS,
9525554682,PUFGL01151,DIV475614,RDF ,OK,MU,
9526037000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
9526490712,PUFGL00887,DIV475611,RDF ,RDF,ASS,
9526708000,PUFGL00987,DIV475612,RDF ,OK,MU,
9526717000,PUFGL00776,DIV475812,IDF ,IDF,ASS,
9527097000,FGLTD03133,DIV475812,RDF ,OK,MU,
9527404617,PUFGL00745,DIV475812,RDF ,P,PROV,
9527575000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
9527596000,PUFGL00838,DIV475813,RDF,RDF,ASS,
9528557000,FGLTD02189,DIV475934,RDF ,RDF,ASS,
9528757000,PUFGL00536,DIV475934,RDF ,RDF,ASS,
9529617000,PUFGL00457,DIV475931,RDF ,P,PROV,
9530426000,PUFGL00547,DIV475934,RDF ,OK,MU,
9530718000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
9531522082,PUFGL00476,DIV475932,RDF ,RDF,ASS,
